timestamp,temperature,humidity,light,pH,electrical_conductivity
2025-03-04 03:16:35,24.81,43.4,715.04,6.44,0.9
2025-03-04 03:16:40,22.49,58.97,593.05,7.52,1.095
2025-03-04 03:16:45,21.25,45.26,768.12,7.32,1.666
2025-03-04 03:16:50,24.6,58.64,350.91,7.04,1.793
2025-03-04 03:16:55,20.15,58.18,544.15,7.04,1.588
2025-03-04 03:17:00,22.9,54.02,673.0,6.29,0.678
2025-03-04 03:17:05,24.46,55.52,980.11,6.42,1.25
2025-03-04 03:17:10,24.29,49.41,995.2,7.15,1.743
2025-03-04 03:17:15,24.65,45.71,172.87,6.93,1.893
2025-03-04 03:17:20,21.8,55.1,120.99,7.78,1.038
2025-03-04 03:17:25,21.19,47.02,772.14,6.62,0.794
2025-03-04 03:17:30,20.02,43.62,446.0,7.69,1.558
2025-03-04 03:17:35,20.1,53.32,273.31,7.17,1.241
2025-03-04 03:17:40,24.03,54.99,298.54,7.1,1.419
2025-03-04 03:17:45,24.27,45.0,422.64,6.7,1.952
2025-03-04 03:17:50,22.26,50.43,524.01,6.65,0.789
2025-03-04 03:17:55,24.3,43.73,185.72,6.14,1.202
2025-03-04 03:18:00,22.71,45.8,145.17,7.02,0.959
2025-03-04 03:18:05,24.23,41.56,403.76,7.14,1.616
2025-03-04 03:18:10,20.31,43.16,360.39,6.67,0.923
2025-03-04 03:18:15,22.32,50.15,902.87,6.52,1.708
2025-03-04 03:18:20,24.59,43.38,409.45,6.87,1.592
2025-03-04 03:18:25,20.6,43.95,692.39,7.07,1.338
2025-03-04 03:18:30,22.61,45.75,158.61,6.78,1.039
2025-03-04 03:18:35,24.01,58.6,848.95,6.35,1.166
2025-03-04 03:18:40,21.62,53.35,961.27,6.82,1.127
2025-03-04 03:18:45,23.98,50.35,822.45,6.47,1.95
2025-03-04 03:18:50,24.32,57.52,835.65,6.24,1.878
2025-03-04 03:18:55,21.93,49.41,426.27,7.91,1.185
2025-03-04 03:19:00,20.54,54.36,979.0,7.81,1.082
2025-03-04 03:19:05,20.41,43.74,973.04,6.66,1.682
2025-03-04 03:19:10,22.64,41.36,840.26,6.31,1.511
2025-03-04 03:19:15,22.3,49.67,969.52,6.21,1.231
2025-03-04 03:19:20,24.29,51.09,212.79,6.02,0.742
2025-03-04 03:19:25,20.1,55.72,211.41,7.75,1.21
2025-03-04 03:19:30,22.84,44.43,604.93,7.3,1.17
2025-03-04 03:19:35,21.41,52.81,394.26,7.82,1.863
2025-03-04 03:19:40,24.97,48.53,496.79,6.82,1.02
2025-03-04 03:19:45,22.38,54.17,750.11,7.41,1.365
2025-03-04 03:19:50,20.5,41.1,712.53,6.0,0.542
2025-03-04 03:19:55,22.24,54.02,906.2,6.3,1.226
2025-03-04 03:20:00,23.78,42.08,215.33,6.02,1.772
2025-03-04 03:20:05,22.32,40.36,562.58,6.65,0.85
2025-03-04 03:20:10,24.62,58.56,360.53,6.16,1.744
2025-03-04 03:20:15,22.28,40.4,136.59,7.86,0.58
2025-03-04 03:20:20,20.69,44.07,457.93,6.19,1.654
2025-03-04 03:20:25,21.83,57.64,950.72,6.87,0.924
2025-03-04 03:20:30,21.25,47.44,147.88,6.18,1.597
2025-03-04 03:20:35,23.08,44.04,959.31,6.21,0.908
2025-03-04 03:20:40,21.37,48.46,468.9,6.9,1.325
2025-03-04 03:20:45,20.47,41.78,101.6,7.22,0.676
2025-03-04 03:20:50,23.08,44.91,670.45,6.17,1.226
2025-03-04 03:20:55,23.11,58.84,502.92,7.09,1.072
2025-03-04 03:21:00,22.78,47.51,646.3,7.53,0.737
2025-03-04 03:21:05,21.52,55.65,732.27,7.38,1.552
2025-03-04 03:21:10,20.03,51.09,221.56,7.5,0.694
2025-03-04 03:21:15,23.12,45.54,744.57,7.25,1.732
2025-03-04 03:21:20,21.64,49.97,385.62,7.1,1.79
2025-03-04 03:21:25,21.88,45.89,569.68,6.38,1.998
2025-03-04 03:21:30,22.58,52.42,691.24,6.64,1.696
2025-03-04 03:21:35,21.39,40.42,360.27,6.26,1.783
2025-03-04 03:21:40,22.95,58.11,844.35,6.19,1.065
2025-03-04 03:21:45,24.0,53.3,365.74,7.03,1.857
2025-03-04 03:21:50,20.95,58.08,108.17,6.31,0.721
2025-03-04 03:21:55,24.62,44.23,553.25,7.37,1.552
2025-03-04 03:22:00,24.71,53.68,364.74,6.05,1.072
2025-03-04 03:22:05,21.39,44.27,987.79,7.89,1.402
2025-03-04 03:22:10,21.06,43.83,348.51,7.98,0.566
2025-03-04 03:22:15,24.26,44.53,137.13,6.28,1.552
2025-03-04 03:22:20,23.98,54.19,916.81,7.94,0.699
2025-03-04 03:22:25,21.08,54.89,897.18,7.64,0.57
2025-03-04 03:22:30,20.1,41.58,178.83,6.22,1.706
2025-03-04 03:22:35,22.67,44.68,915.04,7.38,0.807
2025-03-04 03:22:40,21.58,58.69,274.56,6.01,0.621
2025-03-04 03:22:45,22.68,57.52,254.24,6.85,1.484
2025-03-04 03:22:50,23.16,43.83,163.73,6.09,1.734
2025-03-04 03:22:55,22.12,41.21,285.81,7.18,1.195
2025-03-04 03:23:00,23.49,41.23,522.53,7.74,1.613
2025-03-04 03:23:05,21.58,53.45,614.4,7.58,0.733
2025-03-04 03:23:10,20.2,44.42,195.85,6.43,1.254
2025-03-04 03:23:15,22.3,54.41,531.11,7.18,1.078
2025-03-04 03:23:20,23.31,40.46,506.89,6.89,1.336
2025-03-04 03:23:25,22.64,44.75,127.82,7.11,0.749
2025-03-04 03:23:30,24.54,48.92,935.27,7.87,1.022
2025-03-04 03:23:35,20.66,53.63,768.13,6.34,0.675
2025-03-04 03:23:40,24.04,43.36,326.0,6.65,0.543
2025-03-04 03:23:45,23.11,53.72,281.94,6.51,1.589
2025-03-04 03:23:50,21.59,45.82,559.29,7.03,0.709
2025-03-04 03:23:55,24.73,43.86,162.74,7.22,0.679
2025-03-04 03:24:00,20.61,45.02,200.18,6.4,0.572
2025-03-04 03:24:05,20.82,42.15,168.74,6.4,0.706
2025-03-04 03:24:10,23.09,55.11,101.34,6.62,1.416
2025-03-04 03:24:15,20.96,55.92,394.37,6.97,1.223
2025-03-04 03:24:20,24.56,44.05,554.69,7.49,0.705
2025-03-04 03:24:25,20.15,50.34,874.94,6.54,1.002
2025-03-04 03:24:30,24.73,42.83,151.4,7.59,1.327
2025-03-04 03:24:35,22.53,53.57,543.83,6.05,0.996
2025-03-04 03:24:40,24.04,46.92,394.38,7.17,1.086
2025-03-04 03:24:45,20.38,48.45,577.93,7.88,1.723
2025-03-04 03:24:50,24.47,44.06,494.12,7.46,1.726
2025-03-04 03:24:55,23.65,53.44,662.81,6.49,1.336
2025-03-04 03:25:00,23.42,41.37,316.6,7.11,0.727
2025-03-04 03:25:05,23.4,56.73,548.24,6.22,1.772
2025-03-04 03:25:10,20.57,57.49,993.51,6.2,1.737
2025-03-04 03:25:15,24.61,59.05,611.74,7.18,1.892
2025-03-04 03:25:20,23.1,58.72,472.93,6.08,0.9
2025-03-04 03:25:25,24.16,59.31,550.55,7.37,1.078
2025-03-04 03:25:30,23.79,42.32,275.5,6.39,1.652
2025-03-04 03:25:35,21.51,56.42,926.28,7.04,1.222
2025-03-04 03:25:40,21.51,51.05,558.01,6.63,1.282
2025-03-04 03:25:45,24.7,51.28,770.45,7.92,1.802
2025-03-04 03:25:50,22.91,48.75,616.23,7.23,1.351
2025-03-04 03:25:55,22.06,45.1,583.01,7.55,1.339
2025-03-04 03:26:00,20.58,54.64,127.34,6.72,1.482
2025-03-04 03:26:05,23.25,53.44,336.61,6.08,1.047
2025-03-04 03:26:10,20.31,44.16,388.81,7.64,1.8
2025-03-04 03:26:15,24.12,56.18,126.7,6.94,1.524
2025-03-04 03:26:20,22.23,56.17,570.56,6.58,1.24
2025-03-04 03:26:25,24.69,49.11,895.21,6.85,1.67
2025-03-04 03:26:30,20.16,53.54,365.8,6.82,1.032
2025-03-04 03:26:35,23.62,50.97,800.74,6.45,1.432
2025-03-04 03:26:40,23.18,57.21,193.18,6.22,1.894
2025-03-04 03:26:45,23.02,40.79,415.27,6.16,1.942
2025-03-04 03:26:50,23.55,49.88,664.8,7.66,0.668
2025-03-04 03:26:55,24.4,57.94,497.61,7.8,1.792
2025-03-04 03:27:00,20.51,51.29,481.98,7.85,0.594
2025-03-04 03:27:05,20.8,57.97,524.55,6.65,1.324
2025-03-04 03:27:10,20.68,48.22,820.16,7.82,0.923
2025-03-04 03:27:15,24.73,40.57,644.74,6.12,0.832
2025-03-04 03:27:20,21.54,56.5,958.08,7.59,0.577
2025-03-04 03:27:25,21.48,48.05,318.53,7.83,0.929
2025-03-04 03:27:30,23.81,56.0,123.22,6.48,1.113
2025-03-04 03:27:35,20.64,43.71,468.65,7.67,1.12
2025-03-04 03:27:40,24.94,43.27,567.37,7.56,1.099
2025-03-04 03:27:45,23.97,40.59,260.75,7.49,1.33
2025-03-04 03:27:50,24.75,53.94,551.76,7.55,1.472
2025-03-04 03:27:55,22.87,49.53,908.02,7.65,1.624
2025-03-04 03:28:00,23.91,42.16,740.57,7.73,1.471
2025-03-04 03:28:05,24.03,59.6,391.14,6.96,1.307
2025-03-04 03:28:10,24.65,44.22,450.78,7.87,0.728
2025-03-04 03:28:15,20.83,58.26,630.71,6.76,1.955
2025-03-04 03:28:20,20.44,53.49,693.99,7.89,1.038
2025-03-04 03:28:25,23.15,54.05,512.75,7.33,1.473
2025-03-04 03:28:30,20.33,56.44,642.82,6.16,1.362
2025-03-04 03:28:35,23.91,44.16,621.45,6.34,1.112
2025-03-04 03:28:40,20.27,52.06,614.49,7.28,1.77
2025-03-04 03:28:45,21.97,49.24,833.94,6.79,1.725
2025-03-04 03:28:50,22.75,59.59,403.67,6.11,0.843
2025-03-04 03:28:55,22.22,54.71,393.05,7.03,1.172
2025-03-04 03:29:00,21.87,56.13,221.14,6.73,1.234
2025-03-04 03:29:05,21.67,48.46,807.84,7.99,1.306
2025-03-04 03:29:10,21.01,46.67,357.27,7.99,1.561
2025-03-04 03:29:15,24.88,58.03,960.72,6.89,1.858
2025-03-04 03:29:20,20.15,42.83,828.98,6.11,0.989
2025-03-04 03:29:25,20.25,53.98,283.68,7.52,1.449
2025-03-04 03:29:30,20.51,49.88,846.15,7.53,1.984
2025-03-04 03:29:35,24.13,58.1,684.11,7.74,1.561
2025-03-04 03:29:40,21.33,55.73,370.52,7.02,1.574
2025-03-04 03:29:45,21.85,48.48,821.79,6.0,0.955
2025-03-04 03:29:50,22.75,59.22,712.68,6.81,0.608
2025-03-04 03:29:55,22.58,46.59,170.74,7.86,0.641
2025-03-04 03:30:00,22.31,46.15,110.04,6.27,1.675
2025-03-04 03:30:05,22.41,48.77,438.44,6.39,0.596
2025-03-04 03:30:10,21.36,52.56,100.51,7.38,0.629
2025-03-04 03:30:15,22.66,40.84,154.88,6.47,1.269
2025-03-04 03:30:20,22.72,56.38,797.43,7.12,0.788
2025-03-04 03:30:25,23.88,53.65,851.88,7.69,1.112
2025-03-04 03:30:30,23.49,54.22,369.5,7.29,1.036
2025-03-04 03:30:35,23.99,58.84,758.84,7.27,1.44
2025-03-04 03:30:40,21.42,54.59,739.11,7.83,0.704
2025-03-04 03:30:45,22.65,53.02,389.87,7.83,0.782
2025-03-04 03:30:50,20.46,44.09,905.22,7.04,0.577
2025-03-04 03:30:55,24.24,47.3,876.12,6.48,1.467
2025-03-04 03:31:00,24.75,50.89,648.0,6.89,0.754
2025-03-04 03:31:05,23.4,43.91,315.77,6.32,1.469
2025-03-04 03:31:10,22.34,52.81,688.34,6.27,1.516
2025-03-04 03:31:15,22.08,47.76,668.37,7.39,1.168
2025-03-04 03:31:20,21.12,47.07,386.99,7.03,1.349
2025-03-04 03:31:25,23.59,54.98,752.2,6.37,1.527
2025-03-04 03:31:30,23.2,50.26,886.76,7.73,1.412
2025-03-04 03:31:35,24.08,59.51,889.8,7.82,1.965
2025-03-04 03:31:40,20.72,48.83,135.68,7.62,0.561
2025-03-04 03:31:45,21.27,59.31,965.65,7.45,1.84
2025-03-04 03:31:50,23.22,42.07,486.27,6.77,1.742
2025-03-04 03:31:55,24.57,43.36,551.59,7.95,1.401
2025-03-04 03:32:00,21.75,57.14,185.8,7.51,1.009
2025-03-04 03:32:05,22.67,55.37,930.41,6.48,0.696
2025-03-04 03:32:10,20.58,42.14,524.13,7.09,1.862
2025-03-04 03:32:15,24.51,56.55,211.46,7.53,1.406
2025-03-04 03:32:20,24.71,41.65,429.04,6.71,1.705
2025-03-04 03:32:25,22.51,44.06,661.38,6.56,1.629
2025-03-04 03:32:30,23.66,58.98,721.4,7.51,0.679
2025-03-04 03:32:35,24.79,42.39,968.38,6.4,1.903
2025-03-04 03:32:40,20.36,41.76,932.8,6.2,0.871
2025-03-04 03:32:45,21.01,40.67,872.47,6.31,1.53
2025-03-04 03:32:50,20.96,43.55,305.47,6.68,1.605
2025-03-04 03:32:55,23.26,41.65,545.73,6.45,1.696
2025-03-04 03:33:00,23.25,51.99,238.03,6.45,0.67
2025-03-04 03:33:05,24.45,51.45,972.53,7.16,1.55
2025-03-04 03:33:10,20.41,54.44,379.36,7.22,0.671
2025-03-04 03:33:15,24.3,43.73,252.86,7.21,1.799
2025-03-04 03:33:20,24.91,47.94,572.5,7.79,0.984
2025-03-04 03:33:25,21.71,40.03,798.3,7.9,1.354
2025-03-04 03:33:30,23.6,56.23,832.29,7.59,1.14
2025-03-04 03:33:35,24.42,53.48,780.81,7.7,0.598
2025-03-04 03:33:40,23.98,55.04,342.88,6.35,1.842
2025-03-04 03:33:45,21.93,49.74,423.45,7.01,0.504
2025-03-04 03:33:50,21.95,54.78,882.97,6.23,1.502
2025-03-04 03:33:55,24.12,58.8,775.31,6.38,1.308
2025-03-04 03:34:00,22.81,57.8,536.6,6.09,0.591
2025-03-04 03:34:05,23.38,58.82,251.18,7.8,1.514
2025-03-04 03:34:10,23.8,44.39,950.47,6.38,1.172
2025-03-04 03:34:15,23.15,47.34,271.94,6.49,1.14
2025-03-04 03:34:20,20.36,59.85,368.51,7.39,0.552
2025-03-04 03:34:25,21.31,56.11,659.03,7.09,1.906
2025-03-04 03:34:30,24.14,59.97,589.32,6.49,1.232
2025-03-04 03:34:35,23.83,44.05,727.42,6.31,1.728
2025-03-04 03:34:40,21.46,56.5,112.58,6.69,0.781
2025-03-04 03:34:45,23.13,54.62,789.9,7.5,0.753
2025-03-04 03:34:50,20.52,51.27,970.47,7.42,0.794
2025-03-04 03:34:55,24.87,57.57,772.84,6.82,1.63
2025-03-04 03:35:00,24.38,51.51,747.51,6.45,0.797
2025-03-04 03:35:05,23.05,49.13,474.62,7.5,1.971
2025-03-04 03:35:10,20.6,46.36,502.41,6.28,1.378
2025-03-04 03:35:15,20.27,43.43,296.1,7.86,1.441
2025-03-04 03:35:20,24.75,56.2,924.57,6.27,1.939
2025-03-04 03:35:25,23.94,40.04,575.84,7.15,1.575
2025-03-04 03:35:30,24.11,41.38,693.55,6.92,0.929
2025-03-04 03:35:35,24.5,54.49,416.43,6.5,1.108
2025-03-04 03:35:40,24.89,46.27,127.47,7.05,0.501
2025-03-04 03:35:45,23.79,54.7,569.81,6.29,0.723
2025-03-04 03:35:50,24.08,54.09,261.06,6.47,0.987
2025-03-04 03:35:55,24.65,41.18,373.98,6.03,0.562
2025-03-04 03:36:00,20.75,42.8,951.7,6.71,1.783
2025-03-04 03:36:05,22.89,45.84,963.1,7.87,1.555
2025-03-04 03:36:10,24.8,52.87,473.78,6.2,1.626
2025-03-04 03:36:15,21.54,46.86,493.69,7.54,1.677
2025-03-04 03:36:20,24.79,57.2,580.32,7.7,1.329
2025-03-04 03:36:25,21.09,44.8,461.44,6.98,1.149
2025-03-04 03:36:30,22.58,41.98,153.67,7.79,1.164
2025-03-04 03:36:35,23.12,48.4,185.3,6.39,0.935
2025-03-04 03:36:40,21.0,55.06,172.08,6.84,1.178
2025-03-04 03:36:45,21.46,54.5,186.17,6.95,0.647
2025-03-04 03:36:50,22.9,50.73,371.72,7.61,0.919
2025-03-04 03:36:55,23.07,52.43,924.72,7.53,1.033
2025-03-04 03:37:00,22.99,57.15,969.58,7.29,0.507
2025-03-04 03:37:05,21.72,59.79,482.42,6.78,1.006
2025-03-04 03:37:10,21.92,58.9,544.84,6.22,1.229
2025-03-04 03:37:15,23.4,43.33,972.65,6.36,0.639
2025-03-04 03:37:20,21.07,54.07,998.91,7.94,1.648
2025-03-04 03:37:25,21.99,46.02,680.96,7.03,0.688
2025-03-04 03:37:30,21.12,51.15,917.18,7.67,0.513
2025-03-04 03:37:35,20.8,48.42,241.36,6.84,1.719
2025-03-04 03:37:40,20.49,57.74,358.59,7.52,0.922
2025-03-04 03:37:45,23.08,40.2,192.98,6.87,1.417
2025-03-04 03:37:50,22.38,50.49,321.71,6.5,1.256
2025-03-04 03:37:55,21.74,40.51,596.39,7.05,0.648
2025-03-04 03:38:00,23.38,48.03,257.53,6.51,0.738
2025-03-04 03:38:05,20.98,45.02,108.18,6.52,1.349
2025-03-04 03:38:10,23.67,53.23,830.07,6.8,0.536
2025-03-04 03:38:15,22.6,52.04,703.37,7.44,1.638
2025-03-04 03:38:20,23.35,51.13,184.23,6.42,1.262
2025-03-04 03:38:25,24.34,43.6,281.4,7.66,0.654
2025-03-04 03:38:30,21.32,49.4,383.29,7.69,0.733
2025-03-04 03:38:35,22.38,55.51,364.22,6.74,1.505
2025-03-04 03:38:40,21.4,41.55,619.01,6.62,0.719
2025-03-04 03:38:45,20.31,45.31,161.44,6.42,1.933
2025-03-04 03:38:50,20.78,59.43,697.04,7.55,1.843
2025-03-04 03:38:55,20.29,49.36,952.31,6.24,1.876
2025-03-04 03:39:00,24.67,58.99,678.43,7.63,1.514
2025-03-04 03:39:05,24.13,51.64,205.34,6.52,1.356
2025-03-04 03:39:10,23.99,40.4,880.99,6.25,1.871
2025-03-04 03:39:15,23.27,41.38,822.37,7.88,0.645
2025-03-04 03:39:20,24.89,53.45,810.29,6.48,0.639
2025-03-04 03:39:25,21.11,57.3,224.34,7.28,0.709
2025-03-04 03:39:30,24.66,52.11,516.55,6.93,1.378
2025-03-04 03:39:35,24.55,41.45,395.77,7.19,0.872
2025-03-04 03:39:40,24.37,54.25,104.09,7.42,1.917
2025-03-04 03:39:45,21.21,48.51,606.74,6.34,0.642
2025-03-04 03:39:50,20.08,54.71,579.11,6.28,1.047
2025-03-04 03:39:55,20.98,56.63,245.1,6.95,1.32
2025-03-04 03:40:00,23.86,51.58,773.97,7.59,1.681
2025-03-04 03:40:05,21.74,50.67,672.96,7.15,1.372
2025-03-04 03:40:10,21.16,41.87,806.54,6.41,0.981
2025-03-04 03:40:15,22.16,46.19,898.25,7.08,1.08
2025-03-04 03:40:20,22.79,41.5,679.44,6.82,0.688
2025-03-04 03:40:25,22.2,52.4,623.88,6.63,1.466
2025-03-04 03:40:30,22.32,51.14,428.21,6.07,0.999
2025-03-04 03:40:35,20.84,56.22,703.7,6.15,0.731
2025-03-04 03:40:40,21.0,40.11,868.19,7.3,1.718
2025-03-04 03:40:45,24.15,59.14,892.33,6.25,0.55
2025-03-04 03:40:50,24.47,44.72,624.96,6.55,1.311
2025-03-04 03:40:55,21.1,40.81,285.37,7.35,1.875
2025-03-04 03:41:00,23.23,59.49,421.29,7.64,1.169
2025-03-04 03:41:05,20.74,44.03,869.49,6.95,1.011
2025-03-04 03:41:10,21.32,41.43,417.26,7.5,1.999
2025-03-04 03:41:15,21.93,55.15,150.93,6.75,1.722
2025-03-04 03:41:20,20.01,41.68,646.61,6.25,1.954
2025-03-04 03:41:25,20.96,51.67,407.96,7.8,1.444
2025-03-04 03:41:30,23.27,46.88,333.55,6.4,1.15
2025-03-04 03:41:35,21.18,49.1,913.8,6.79,1.371
2025-03-04 03:41:40,22.96,49.39,758.57,6.02,0.64
2025-03-04 03:41:45,24.25,52.65,781.47,7.11,1.817
2025-03-04 03:41:50,20.76,40.9,197.49,6.62,0.782
2025-03-04 03:41:55,22.99,58.98,941.63,6.86,1.829
2025-03-04 03:42:00,22.39,53.22,656.96,7.62,0.728
2025-03-04 03:42:05,23.87,49.57,627.18,6.6,1.22
2025-03-04 03:42:10,20.24,52.42,788.79,7.6,1.971
2025-03-04 03:42:15,20.33,44.74,431.14,7.27,1.378
2025-03-04 03:42:20,20.78,53.02,552.69,6.39,0.639
2025-03-04 03:42:25,21.6,53.92,713.94,7.39,0.522
2025-03-04 03:42:30,24.19,53.99,215.22,7.21,1.129
2025-03-04 03:42:35,22.11,50.83,995.84,7.38,1.939
2025-03-04 03:42:40,20.27,44.36,875.82,7.61,0.664
2025-03-04 03:42:45,23.94,54.64,144.93,7.57,0.533
2025-03-04 03:42:50,20.4,52.57,251.29,7.97,1.589
2025-03-04 03:42:55,21.25,58.19,936.18,6.34,1.422
2025-03-04 03:43:00,22.2,46.92,886.67,7.12,0.801
2025-03-04 03:43:05,20.35,49.0,775.62,7.9,1.803
2025-03-04 03:43:10,23.47,40.51,235.4,7.88,1.139
2025-03-04 03:43:15,23.43,47.58,988.96,6.85,1.841
2025-03-04 03:43:20,20.59,44.72,592.15,7.17,1.812
2025-03-04 03:43:25,24.27,54.27,904.35,6.21,1.2
2025-03-04 03:43:30,24.35,50.8,334.6,6.5,0.528
2025-03-04 03:43:35,24.8,53.56,830.9,7.43,1.061
2025-03-04 03:43:40,20.86,54.33,875.15,7.82,1.668
2025-03-04 03:43:45,21.45,52.33,295.59,7.75,0.62
2025-03-04 03:43:50,23.56,42.55,815.82,7.79,1.518
2025-03-04 03:43:55,24.53,43.11,887.78,7.53,1.597
2025-03-04 03:44:00,20.18,59.51,275.39,6.84,0.91
2025-03-04 03:44:05,23.31,42.22,243.15,7.7,0.624
2025-03-04 03:44:10,20.94,55.89,224.92,6.02,1.513
2025-03-04 03:44:15,24.26,49.34,508.64,6.1,0.715
2025-03-04 03:44:20,23.62,48.77,205.92,6.15,0.974
2025-03-04 03:44:25,24.33,44.22,580.48,7.05,1.989
2025-03-04 03:44:30,23.26,47.12,854.01,6.89,1.679
2025-03-04 03:44:35,21.79,51.45,703.82,6.11,0.553
2025-03-04 03:44:40,22.16,55.86,375.6,6.76,0.866
2025-03-04 03:44:45,23.11,51.41,278.94,7.12,0.622
2025-03-04 03:44:50,20.51,49.14,752.1,6.07,0.643
2025-03-04 03:44:55,20.5,58.34,571.12,7.62,0.656
2025-03-04 03:45:00,24.61,53.18,813.73,7.97,1.863
2025-03-04 03:45:05,21.74,56.3,705.06,7.57,1.111
2025-03-04 03:45:10,23.8,56.82,141.12,6.69,0.976
2025-03-04 03:45:15,23.32,52.62,267.47,7.45,0.641
2025-03-04 03:45:20,20.68,57.22,625.53,6.78,0.746
2025-03-04 03:45:25,20.14,45.99,948.97,6.92,1.809
2025-03-04 03:45:30,23.11,54.16,502.94,7.84,0.857
2025-03-04 03:45:35,23.97,59.61,548.43,7.36,1.679
2025-03-04 03:45:40,23.96,55.98,218.49,7.02,1.845
2025-03-04 03:45:45,23.43,51.83,372.26,6.83,0.515
2025-03-04 03:45:50,24.5,53.16,158.14,7.74,1.211
2025-03-04 03:45:55,24.74,57.39,665.5,7.06,1.051
2025-03-04 03:46:00,23.25,41.1,954.77,7.84,0.688
2025-03-04 03:46:05,21.57,58.67,658.65,6.05,1.48
2025-03-04 03:46:10,21.94,55.41,574.43,6.76,0.898
2025-03-04 03:46:15,24.27,42.75,623.51,7.99,1.881
2025-03-04 03:46:20,22.52,53.12,360.93,6.9,0.628
2025-03-04 03:46:25,24.93,55.15,666.16,7.24,0.88
2025-03-04 03:46:30,21.48,53.27,473.23,7.87,0.538
2025-03-04 03:46:35,20.75,51.91,176.06,6.96,0.94
2025-03-04 03:46:40,20.74,55.65,282.79,6.37,1.722
2025-03-04 03:46:45,24.93,47.85,648.95,7.48,1.005
2025-03-04 03:46:50,24.38,47.46,830.38,7.46,0.769
2025-03-04 03:46:55,24.58,59.67,297.54,7.82,1.191
2025-03-04 03:47:00,21.65,57.11,410.09,6.0,1.796
2025-03-04 03:47:05,24.76,40.15,544.74,6.95,0.739
2025-03-04 03:47:10,21.01,57.94,200.82,7.08,0.959
2025-03-04 03:47:15,21.5,43.89,874.83,6.45,1.775
2025-03-04 03:47:20,24.91,54.21,250.9,7.65,1.062
2025-03-04 03:47:25,24.53,47.14,584.38,6.08,1.095
2025-03-04 03:47:30,20.01,57.35,506.48,7.28,0.824
2025-03-04 03:47:35,23.02,40.86,755.78,7.92,1.265
2025-03-04 03:47:40,20.76,43.07,757.07,6.69,0.56
2025-03-04 03:47:45,23.15,40.49,476.79,6.55,1.166
2025-03-04 03:47:50,20.8,58.97,110.85,7.22,0.696
2025-03-04 03:47:55,20.07,42.45,827.38,7.28,1.643
2025-03-04 03:48:00,24.44,40.07,977.53,6.61,0.858
2025-03-04 03:48:05,24.09,43.2,337.07,7.19,1.175
2025-03-04 03:48:10,23.5,54.91,197.78,6.32,0.764
2025-03-04 03:48:15,24.3,54.35,672.08,7.76,1.622
2025-03-04 03:48:20,23.17,48.07,724.19,7.19,1.431
2025-03-04 03:48:25,24.39,46.31,124.83,7.6,1.084
2025-03-04 03:48:30,20.33,52.05,199.31,7.09,1.094
2025-03-04 03:48:35,24.02,58.87,820.8,6.42,1.097
2025-03-04 03:48:40,21.9,40.42,847.46,7.26,1.446
2025-03-04 03:48:45,22.3,40.04,850.7,6.21,1.543
2025-03-04 03:48:50,21.58,50.23,318.96,7.07,1.215
2025-03-04 03:48:55,21.36,44.33,248.7,7.97,0.7
2025-03-04 03:49:00,23.33,50.66,935.21,6.85,0.809
2025-03-04 03:49:05,23.86,44.3,594.7,7.64,1.954
2025-03-04 03:49:10,23.61,50.95,422.28,7.74,1.835
2025-03-04 03:49:15,20.26,57.65,473.24,6.24,1.576
2025-03-04 03:49:20,21.41,51.06,833.49,7.13,0.813
2025-03-04 03:49:25,23.83,50.97,318.55,6.76,0.697
2025-03-04 03:49:30,22.49,57.71,884.97,7.09,1.144
2025-03-04 03:49:35,22.62,49.56,262.98,7.33,0.916
2025-03-04 03:49:40,22.02,52.23,348.41,7.39,1.382
2025-03-04 03:49:45,21.29,54.56,944.61,6.63,1.468
2025-03-04 03:49:50,23.71,56.29,115.37,7.95,0.665
2025-03-04 03:49:55,24.51,53.15,244.97,6.94,1.661
2025-03-04 03:50:00,21.77,45.0,917.29,6.98,0.689
2025-03-04 03:50:05,22.28,40.24,364.89,7.45,1.809
2025-03-04 03:50:10,23.8,59.59,875.78,6.79,1.847
2025-03-04 03:50:15,23.69,46.52,787.09,6.32,1.363
2025-03-04 03:50:20,20.73,51.84,774.83,7.41,1.076
2025-03-04 03:50:25,21.83,59.7,830.1,6.34,0.501
2025-03-04 03:50:30,22.77,48.74,431.29,7.9,1.312
2025-03-04 03:50:35,20.08,52.4,114.18,6.41,1.636
2025-03-04 03:50:40,23.97,51.26,914.63,6.27,1.219
2025-03-04 03:50:45,24.19,41.73,759.4,6.24,1.34
2025-03-04 03:50:50,20.43,41.42,126.27,7.36,1.318
2025-03-04 03:50:55,24.98,51.75,407.83,7.7,1.193
2025-03-04 03:51:00,21.07,42.42,103.76,6.59,0.964
2025-03-04 03:51:05,21.81,51.95,294.76,7.28,1.604
2025-03-04 03:51:10,24.23,45.38,988.35,6.81,1.173
2025-03-04 03:51:15,21.57,47.81,311.29,7.32,0.982
2025-03-04 03:51:20,23.12,52.78,290.88,7.08,1.561
2025-03-04 03:51:25,23.49,53.56,763.6,6.45,1.826
2025-03-04 03:51:30,24.3,46.01,625.88,6.23,1.584
2025-03-04 03:51:35,20.18,49.56,620.71,6.51,1.157
2025-03-04 03:51:40,21.85,55.11,303.42,7.43,1.158
2025-03-04 03:51:45,21.59,50.58,630.47,6.27,0.615
